Timestamp,Region_ID,Soil_Moisture,Soil_Temperature,Soil_pH,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Air_Temperature,Humidity,Rainfall,Solar_Radiation,Groundwater_Level,Surface_Water_Availability,NDVI_Index,Vegetation_Density,Biodiversity_Index,Land_Degradation_Index,Crop_Yield_Potential,Drought_Risk_Level,Soil_Erosion_Risk,Recommended_Irrigation,Land_Use_Category
2024-02-03 04:00:00,R12,34.61,12.63,7.28,101.69,19.87,70.18,30.38,94.16,9.63,1056.71,11.09,10.11,0.621,72.3,0.749,0.359,3096.98,0.466,0.115,3.67,Forest
2024-02-03 05:00:00,R01,59.57,12.57,6.65,39.0,19.9,276.98,33.84,76.42,81.93,834.36,9.8,7.39,0.264,90.07,0.501,0.067,1841.24,0.809,0.777,15.0,Forest
2024-02-03 06:00:00,R13,52.16,16.85,4.57,33.09,14.8,166.78,27.46,20.09,70.27,1190.74,12.8,54.65,0.46,1.61,0.835,0.122,5444.59,0.457,0.559,14.16,Restoration
2024-02-03 07:00:00,R06,10.36,26.98,8.31,111.9,50.81,280.15,38.42,56.4,25.45,653.93,6.75,57.01,0.072,77.17,0.593,0.771,5453.99,0.151,0.984,3.52,Agriculture
2024-02-03 08:00:00,R07,43.85,37.47,7.88,86.28,56.61,231.42,25.23,82.56,69.87,111.83,22.6,1.1,0.614,46.16,0.465,0.771,4722.47,0.082,0.077,3.42,Agroforestry
2024-02-03 09:00:00,R14,24.01,26.99,5.54,83.87,57.72,298.27,39.32,60.04,114.67,234.99,15.5,65.67,0.84,69.04,0.145,0.397,2403.64,0.397,0.8,11.59,Restoration
2024-02-03 10:00:00,R13,5.38,21.74,6.97,61.4,44.93,266.52,18.24,61.25,114.78,726.7,22.67,76.33,0.57,43.0,0.804,0.995,515.66,0.71,0.471,2.79,Agroforestry
2024-02-03 11:00:00,R08,27.19,12.88,8.19,51.44,76.47,147.7,36.27,53.58,63.83,449.89,8.0,11.66,0.597,56.93,0.809,0.219,3201.59,0.695,0.043,3.03,Agriculture
2024-02-03 12:00:00,R10,17.91,29.26,4.88,71.13,71.04,237.14,29.31,49.63,11.76,179.83,0.54,33.73,0.673,26.0,0.314,0.196,3385.26,0.532,0.835,12.83,Restoration
2024-02-03 13:00:00,R09,50.04,19.49,6.51,23.26,76.82,162.52,35.96,22.05,54.98,323.86,29.0,85.0,0.196,57.41,0.443,0.527,3183.74,0.438,0.52,8.91,Agroforestry
2024-02-03 14:00:00,R02,23.55,31.52,6.32,60.02,34.16,100.6,30.94,66.63,3.24,595.76,15.61,68.72,0.069,29.08,0.413,0.555,1030.7,0.661,0.421,4.2,Forest
2024-02-03 15:00:00,R11,50.51,44.2,6.14,60.09,70.83,102.67,19.03,77.5,49.82,645.91,2.85,30.46,0.854,28.03,0.338,0.419,4833.39,0.96,0.647,6.03,Agriculture
2024-02-03 16:00:00,R10,5.03,13.9,7.84,69.22,62.22,143.3,29.31,79.26,109.13,1124.77,3.56,74.22,0.847,32.71,0.495,0.576,3426.76,0.289,0.388,2.57,Restoration
2024-02-03 17:00:00,R02,21.93,17.42,6.02,79.82,30.5,68.98,43.94,66.85,56.09,154.28,13.32,88.73,0.545,20.08,0.505,0.893,1719.88,0.561,0.468,8.9,Agroforestry
2024-02-03 18:00:00,R05,18.26,26.56,4.75,115.31,12.99,86.22,37.65,45.6,66.06,461.48,21.01,30.93,0.197,22.28,0.078,0.465,5760.75,0.845,0.321,2.34,Restoration
2024-02-03 19:00:00,R13,17.85,43.9,4.76,81.74,56.2,170.16,24.01,21.7,18.96,631.96,12.2,68.43,0.817,93.15,0.259,0.996,2161.43,0.26,0.277,4.79,Agriculture
2024-02-03 20:00:00,R05,8.75,37.01,4.67,107.21,15.23,288.02,43.32,87.18,1.88,180.26,24.69,9.34,0.22,45.45,0.056,0.948,2600.57,0.259,0.449,14.54,Forest
2024-02-03 21:00:00,R06,15.29,41.44,6.14,71.19,27.03,190.2,38.37,52.18,119.21,840.97,10.21,5.87,0.861,61.41,0.727,0.706,2707.73,0.882,0.432,8.52,Agroforestry
2024-02-03 22:00:00,R03,35.56,21.68,7.37,78.96,42.53,146.21,25.93,65.09,40.59,642.28,1.85,58.63,0.424,57.18,0.719,0.705,2707.83,0.962,0.099,5.21,Restoration
2024-02-03 23:00:00,R08,21.02,44.72,5.31,17.68,55.99,103.1,33.11,34.59,33.52,578.44,0.74,49.24,0.057,26.54,0.29,0.725,4034.98,0.685,0.279,13.88,Forest
2024-02-04 00:00:00,R13,27.96,13.6,7.09,24.66,74.47,90.93,27.8,30.65,68.55,804.49,25.85,81.01,0.817,0.02,0.581,0.861,2061.36,0.645,0.15,5.55,Water
2024-02-04 01:00:00,R01,25.73,11.85,7.25,73.76,49.49,211.19,17.9,26.51,89.44,380.99,29.54,78.03,0.561,10.43,0.43,0.83,5468.65,0.527,0.32,10.88,Forest
2024-02-04 02:00:00,R06,53.17,39.95,5.52,53.53,55.36,260.56,39.18,79.91,30.17,440.23,4.42,28.67,0.318,83.08,0.154,0.719,3650.43,0.781,0.509,4.94,Water
2024-02-04 03:00:00,R04,54.79,42.45,6.9,97.87,28.25,143.7,20.73,68.48,62.89,237.1,2.33,51.23,0.453,10.94,0.671,0.816,5339.47,0.965,0.567,4.55,Agroforestry
2024-02-04 04:00:00,R01,32.11,13.17,7.24,69.75,56.55,183.17,28.74,66.59,39.92,652.28,27.48,75.58,0.886,20.68,0.774,0.43,5545.61,0.383,0.831,7.1,Agroforestry
2024-02-04 05:00:00,R15,23.16,13.97,6.37,107.05,37.83,223.75,36.08,88.95,57.72,478.27,3.47,27.1,0.203,91.28,0.335,0.498,4727.89,0.292,0.487,8.35,Restoration
2024-02-04 06:00:00,R07,10.87,11.16,5.85,116.96,69.27,55.16,42.97,31.9,19.36,349.38,7.24,36.2,0.104,80.78,0.512,0.895,1840.12,0.973,0.196,6.44,Agriculture
2024-02-04 07:00:00,R09,57.44,13.66,6.98,26.24,34.43,131.23,16.88,32.77,61.21,193.45,24.15,5.99,0.785,5.33,0.182,0.092,2313.59,0.506,0.461,12.49,Forest
2024-02-04 08:00:00,R13,8.31,17.33,8.41,53.43,40.12,229.74,26.8,34.21,5.68,76.71,29.94,13.05,0.622,64.35,0.06,0.776,1760.62,0.174,0.955,10.38,Restoration
2024-02-04 09:00:00,R04,21.37,43.95,6.21,83.15,37.44,218.0,33.44,51.75,100.8,272.36,14.84,61.02,0.87,51.57,0.263,0.671,3012.78,0.881,0.86,14.43,Agriculture
2024-02-04 10:00:00,R04,21.39,33.38,6.07,43.6,65.83,53.87,38.38,85.57,75.32,334.54,6.72,49.68,0.313,36.49,0.819,0.149,3310.49,0.105,0.707,5.75,Agriculture
2024-02-04 11:00:00,R06,22.62,37.25,6.36,39.37,76.53,101.83,42.63,86.11,112.98,608.25,25.51,16.86,0.561,49.76,0.77,0.417,2362.2,0.518,0.402,8.12,Agroforestry
2024-02-04 12:00:00,R12,14.04,37.16,4.8,99.51,29.55,216.79,15.01,64.29,71.97,327.15,12.13,0.73,0.042,15.11,0.236,0.728,5298.31,0.759,0.28,13.0,Water
2024-02-04 13:00:00,R15,48.07,28.73,6.71,117.84,40.63,110.57,33.83,69.36,21.86,990.3,8.54,16.9,0.847,95.48,0.063,0.724,2675.53,0.879,0.457,4.11,Restoration
2024-02-04 14:00:00,R03,11.74,37.91,5.81,95.12,57.94,251.75,15.21,87.33,58.09,595.25,14.97,74.96,0.191,17.15,0.828,0.691,4373.44,0.082,0.666,11.23,Agroforestry
2024-02-04 15:00:00,R13,39.92,30.85,4.99,67.6,72.15,47.67,38.62,66.82,79.76,767.38,25.75,9.37,0.115,18.61,0.621,0.156,5086.28,0.678,0.885,8.87,Forest
2024-02-04 16:00:00,R12,11.81,21.01,6.37,58.68,42.03,89.49,19.49,37.23,44.91,289.13,7.37,40.24,0.485,36.88,0.089,0.778,1385.38,0.808,0.946,8.88,Forest
2024-02-04 17:00:00,R06,8.88,29.64,4.51,69.36,13.17,113.14,41.84,72.87,66.32,528.55,13.0,23.88,0.745,21.26,0.711,0.132,4432.03,0.624,0.77,3.93,Restoration
2024-02-04 18:00:00,R07,55.02,28.67,6.11,60.91,32.65,280.58,19.65,77.74,19.52,743.19,13.61,54.94,0.21,31.28,0.52,0.981,1378.09,0.256,0.632,4.05,Agroforestry
2024-02-04 19:00:00,R11,15.46,38.82,4.92,65.32,46.28,247.04,37.93,67.65,93.25,407.7,25.07,51.16,0.233,3.99,0.138,0.155,4701.08,0.681,0.066,13.97,Agriculture
2024-02-04 20:00:00,R10,50.17,44.36,4.6,32.38,36.31,269.88,23.68,40.52,109.14,436.63,20.44,98.3,0.316,61.43,0.021,0.593,3620.48,0.906,0.636,0.61,Agriculture
2024-02-04 21:00:00,R10,34.95,24.39,7.8,109.41,18.99,154.52,31.72,49.99,37.79,978.54,23.52,77.29,0.811,24.11,0.84,0.775,3328.23,0.929,0.75,8.17,Agroforestry
2024-02-04 22:00:00,R03,9.28,36.72,8.16,93.0,7.77,253.87,33.25,55.29,95.2,1012.76,20.95,93.83,0.747,97.1,0.285,0.007,3415.8,0.712,0.844,10.36,Restoration
2024-02-04 23:00:00,R07,57.55,13.49,5.33,84.91,56.56,261.91,21.2,30.9,11.03,662.88,17.98,57.8,0.27,11.42,0.547,0.72,2708.33,0.227,0.435,2.72,Water
2024-02-05 00:00:00,R14,18.58,37.19,6.66,114.49,79.46,143.99,23.96,53.92,29.6,1080.87,4.41,73.78,0.255,7.73,0.149,0.224,773.0,0.221,0.027,7.99,Water
2024-02-05 01:00:00,R03,52.28,23.0,5.61,41.28,73.94,298.56,18.23,32.09,55.42,897.18,25.07,89.51,0.906,17.42,0.678,0.181,3539.73,0.364,0.158,13.55,Agroforestry
2024-02-05 02:00:00,R13,14.28,11.38,6.47,18.93,56.25,261.32,15.16,57.46,46.37,113.6,18.41,4.11,0.615,54.24,0.054,0.074,623.55,0.189,0.379,12.15,Agroforestry
2024-02-05 03:00:00,R13,51.97,22.71,6.25,100.88,68.11,293.27,22.18,23.81,74.36,693.39,21.18,91.55,0.225,74.75,0.836,0.191,5519.66,0.235,0.686,13.21,Water
2024-02-05 04:00:00,R02,5.73,31.37,5.58,119.83,24.18,265.29,30.48,91.14,67.56,852.46,23.47,21.18,0.14,55.91,0.567,0.61,1869.83,0.222,0.507,6.24,Agriculture
2024-02-05 05:00:00,R12,33.15,14.17,7.3,73.63,51.68,241.81,36.41,38.48,10.47,672.02,9.7,70.5,0.066,86.04,0.1,0.999,4069.02,0.101,0.65,9.25,Agroforestry
2024-02-05 06:00:00,R14,47.32,42.34,5.01,16.47,9.55,285.4,38.81,55.03,15.8,1006.77,13.4,77.33,0.246,59.36,0.556,0.568,3581.58,0.529,0.57,2.79,Agroforestry
2024-02-05 07:00:00,R10,56.41,12.72,4.71,95.85,58.04,149.15,17.09,22.46,6.21,395.96,16.47,10.93,0.72,13.86,0.419,0.605,3892.08,0.278,0.94,12.96,Agroforestry
2024-02-05 08:00:00,R04,55.01,42.55,7.57,18.11,77.74,243.67,23.17,34.45,114.31,125.3,10.61,95.31,0.372,18.57,0.274,0.389,2283.65,0.994,0.788,2.28,Water
2024-02-05 09:00:00,R12,50.08,34.75,7.16,69.4,69.56,95.35,38.11,71.99,77.44,778.66,8.13,92.66,0.965,35.76,0.674,0.038,2972.03,0.419,0.815,1.81,Water
2024-02-05 10:00:00,R08,53.85,21.54,6.49,40.53,45.08,230.53,29.43,28.39,102.67,890.42,23.42,65.46,0.324,92.0,0.81,0.732,4619.56,0.636,0.696,12.22,Forest
2024-02-05 11:00:00,R13,15.96,23.68,6.37,110.65,64.16,244.19,20.47,67.11,64.95,930.04,22.74,15.53,0.15,46.0,0.117,0.078,2651.52,0.95,0.082,5.37,Restoration
2024-02-05 12:00:00,R15,20.63,35.93,6.49,59.65,75.79,226.3,26.77,20.16,23.26,62.72,25.04,56.61,0.177,87.42,0.274,0.719,2066.55,0.795,0.98,11.05,Forest
2024-02-05 13:00:00,R09,20.89,31.05,6.25,108.83,21.2,260.95,23.1,54.88,75.19,824.38,21.05,34.41,0.488,7.47,0.16,0.834,670.99,0.814,0.07,14.6,Restoration
2024-02-05 14:00:00,R07,25.74,33.51,6.07,42.9,64.49,147.47,16.52,74.1,60.64,73.84,9.7,93.08,0.937,68.67,0.454,0.224,3117.81,0.937,0.356,5.13,Restoration
2024-02-05 15:00:00,R01,26.63,23.62,6.5,52.61,25.24,181.64,37.91,89.47,48.98,941.0,10.15,40.67,0.9,46.72,0.004,0.776,4320.18,0.847,0.807,14.2,Restoration
2024-02-05 16:00:00,R03,34.95,27.07,6.61,114.18,70.77,42.77,23.75,56.96,44.62,858.57,16.07,69.37,0.183,17.31,0.695,0.912,2088.26,0.893,0.312,3.91,Restoration
2024-02-05 17:00:00,R13,13.79,44.65,7.27,32.14,12.38,77.97,43.35,83.04,78.01,702.53,25.15,63.7,0.754,8.16,0.042,0.558,5261.33,0.912,0.631,11.61,Water
2024-02-05 18:00:00,R12,43.02,17.49,7.34,73.64,18.37,207.49,41.64,80.19,74.13,632.27,10.72,27.1,0.752,31.53,0.187,0.427,1137.13,0.494,0.895,8.33,Water
2024-02-05 19:00:00,R14,14.22,24.62,6.01,52.74,59.05,186.2,36.49,42.18,18.19,872.37,23.1,53.55,0.165,82.06,0.85,0.551,2553.28,0.16,0.816,11.61,Forest
2024-02-05 20:00:00,R09,22.07,20.21,6.15,95.16,18.11,91.31,24.8,85.61,97.95,115.77,9.52,41.0,0.298,64.06,0.818,0.805,4567.77,0.832,0.563,3.61,Agroforestry
2024-02-05 21:00:00,R15,32.68,36.78,5.99,24.22,16.85,103.3,23.4,68.02,76.33,1007.02,10.49,37.46,0.076,46.21,0.618,0.617,5832.29,0.842,0.515,11.74,Agriculture
2024-02-05 22:00:00,R12,48.8,36.74,6.65,58.09,46.66,129.46,29.26,27.81,64.3,281.41,22.69,86.4,0.075,84.55,0.715,0.564,2578.14,0.581,0.211,10.83,Forest
2024-02-05 23:00:00,R01,45.67,20.24,6.31,86.88,67.62,226.27,25.64,90.43,89.87,599.46,20.52,13.98,0.442,18.1,0.556,0.406,4577.26,0.78,0.595,1.57,Water
2024-02-06 00:00:00,R09,40.5,12.85,8.06,54.77,25.14,198.53,42.03,33.25,18.44,609.82,6.64,41.04,0.484,27.9,0.392,0.026,4306.24,0.913,0.693,9.33,Agroforestry
2024-02-06 01:00:00,R08,13.57,10.4,7.29,16.44,68.09,58.09,18.7,55.28,110.37,943.69,24.9,0.68,0.033,55.41,0.241,0.147,5652.59,0.533,0.609,5.78,Agriculture
2024-02-06 02:00:00,R01,35.09,24.96,8.09,87.56,65.6,237.58,36.73,54.98,32.47,271.94,23.65,26.19,0.966,58.96,0.909,0.512,3256.11,0.529,0.238,13.1,Forest
2024-02-06 03:00:00,R06,9.81,24.36,7.34,65.35,48.43,108.29,33.33,66.89,31.53,394.71,24.02,62.17,0.486,32.09,0.899,0.646,3744.98,0.905,0.863,5.01,Agroforestry
2024-02-06 04:00:00,R05,25.75,44.59,8.38,11.24,53.49,214.66,39.19,69.87,97.79,812.57,14.38,8.75,0.788,50.43,0.895,0.179,1391.99,0.544,0.537,10.66,Water
2024-02-06 05:00:00,R06,27.74,26.44,7.04,77.39,8.03,72.07,31.27,37.47,40.08,524.69,10.19,27.12,0.635,12.0,0.912,0.679,1966.3,0.819,0.098,8.9,Forest
2024-02-06 06:00:00,R10,7.19,18.97,8.35,111.19,32.54,299.46,33.89,46.43,99.68,393.69,25.57,88.02,0.619,1.1,0.764,0.524,3981.17,0.831,0.148,9.27,Agroforestry
2024-02-06 07:00:00,R12,20.07,41.19,5.13,22.21,24.75,60.89,43.88,30.84,39.36,764.64,17.85,69.18,0.303,90.51,0.897,0.67,3580.39,0.319,0.859,2.07,Agroforestry
2024-02-06 08:00:00,R13,57.56,27.19,4.71,74.97,16.25,232.85,17.76,29.45,66.08,149.56,27.96,7.03,0.887,44.15,0.871,0.527,2951.06,0.998,0.308,3.58,Water
2024-02-06 09:00:00,R13,57.45,30.97,6.82,90.15,34.22,180.75,18.15,81.88,27.7,958.25,7.99,99.24,0.3,23.11,0.266,0.428,4352.91,0.84,0.561,9.7,Agroforestry
2024-02-06 10:00:00,R13,24.38,13.35,8.43,17.79,31.62,62.34,26.81,76.3,87.78,653.46,29.28,94.51,0.952,32.98,0.845,0.314,1847.17,0.734,0.467,0.53,Forest
2024-02-06 11:00:00,R15,7.37,23.4,6.17,12.49,59.67,46.97,29.18,53.2,20.03,286.92,11.69,14.17,0.039,51.77,0.561,0.166,4345.73,0.386,0.515,13.47,Restoration
2024-02-06 12:00:00,R05,14.85,43.05,5.35,61.06,49.86,134.29,21.0,27.19,107.93,519.79,11.84,92.19,0.115,94.65,0.52,0.086,1533.33,0.167,0.708,10.78,Water
2024-02-06 13:00:00,R06,26.57,30.63,6.59,97.03,73.48,248.58,17.48,53.74,44.6,200.74,7.55,54.99,0.727,72.1,0.123,0.856,3220.99,0.341,0.763,1.14,Forest
2024-02-06 14:00:00,R05,57.13,22.06,7.1,27.68,15.91,50.7,15.67,42.08,56.59,759.07,28.97,92.94,0.609,94.82,0.851,0.543,1124.2,0.09,0.97,8.77,Restoration
2024-02-06 15:00:00,R11,12.77,31.9,5.76,102.03,9.48,223.14,37.94,78.34,2.88,819.7,1.67,96.81,0.717,11.21,0.318,0.988,3344.67,0.866,0.702,14.93,Restoration
2024-02-06 16:00:00,R12,46.99,41.86,7.36,82.22,45.1,210.4,29.55,27.25,117.09,516.08,14.46,69.36,0.642,17.83,0.21,0.844,5017.38,0.765,0.314,1.32,Forest
2024-02-06 17:00:00,R05,10.98,19.59,8.4,46.54,5.08,109.04,40.3,53.85,97.58,440.64,11.28,29.13,0.527,36.3,0.829,0.117,3160.31,0.24,0.65,0.35,Forest
2024-02-06 18:00:00,R04,58.97,27.68,8.09,66.74,64.08,60.15,25.83,64.35,53.64,1027.25,5.2,92.47,0.031,24.43,0.026,0.871,2303.63,0.203,0.583,5.38,Agriculture
2024-02-06 19:00:00,R03,25.99,43.55,5.67,116.21,42.95,277.98,36.1,93.93,110.43,712.48,21.54,57.35,0.809,95.7,0.199,0.776,1258.73,0.25,0.536,7.08,Restoration
2024-02-06 20:00:00,R03,47.64,16.03,5.81,33.81,41.6,118.09,29.66,26.72,111.73,817.07,27.0,34.15,0.51,17.12,0.491,0.988,2473.57,0.417,0.01,8.37,Forest
2024-02-06 21:00:00,R04,23.84,35.19,5.99,64.95,32.19,68.96,33.36,28.55,63.97,196.65,7.69,46.0,0.106,16.99,0.889,0.889,5212.6,0.489,0.808,6.81,Restoration
2024-02-06 22:00:00,R09,39.52,31.51,6.08,78.69,33.12,217.19,26.11,94.1,28.06,870.32,15.18,40.62,0.192,48.76,0.433,0.357,2651.11,0.083,0.934,9.72,Forest
2024-02-06 23:00:00,R02,15.56,33.79,4.9,25.18,37.34,96.34,17.44,50.42,58.45,561.3,17.56,93.53,0.662,69.69,0.172,0.642,1516.92,0.076,0.275,11.65,Restoration
2024-02-07 00:00:00,R15,13.03,22.29,7.55,14.79,6.2,163.66,43.42,75.78,38.98,471.67,12.02,81.98,0.077,37.93,0.489,0.637,5386.6,0.349,0.067,0.91,Agroforestry
2024-02-07 01:00:00,R09,56.59,20.99,5.96,11.48,11.27,53.11,40.08,78.76,53.76,1118.81,27.69,3.14,0.869,4.37,0.629,0.941,5604.15,0.631,0.179,6.3,Water
2024-02-07 02:00:00,R01,55.47,33.95,8.02,45.72,42.88,298.18,24.36,43.59,109.37,112.02,14.11,0.99,0.791,76.58,0.873,0.173,5746.87,0.683,0.997,2.2,Forest
2024-02-07 03:00:00,R14,53.81,17.54,8.21,18.13,16.26,156.38,43.76,36.07,33.82,274.95,29.49,6.94,0.306,94.54,0.807,0.441,3353.12,0.678,0.64,9.78,Restoration
2024-02-07 04:00:00,R15,39.4,24.69,4.6,98.41,63.41,299.77,24.01,40.71,100.68,481.3,9.21,61.04,0.884,81.05,0.778,0.581,3592.15,0.522,0.374,10.08,Agroforestry
2024-02-07 05:00:00,R15,49.45,16.59,8.45,119.71,25.59,140.28,28.29,77.33,112.24,422.65,2.66,81.45,0.885,84.01,0.492,0.006,2169.4,0.957,0.271,12.23,Agriculture
2024-02-07 06:00:00,R01,8.8,10.29,7.34,16.74,12.34,130.44,37.65,83.04,96.61,637.29,17.46,51.49,0.838,84.79,0.909,0.146,2352.78,0.757,0.988,12.79,Restoration
2024-02-07 07:00:00,R05,23.41,43.95,6.58,57.6,22.64,277.79,24.27,72.46,63.27,511.04,24.79,53.47,0.308,75.95,0.879,0.647,3333.87,0.487,0.188,14.95,Restoration
2024-02-07 08:00:00,R06,22.25,25.11,6.06,12.83,31.78,125.66,24.74,53.09,67.68,956.53,11.96,24.04,0.656,80.54,0.761,0.472,1389.68,0.466,0.191,1.02,Water
2024-02-07 09:00:00,R06,39.96,43.93,6.57,24.74,7.65,152.32,27.3,39.69,98.36,933.2,5.96,45.93,0.451,7.67,0.793,0.258,5792.66,0.54,0.434,12.79,Agroforestry
2024-02-07 10:00:00,R03,24.58,14.91,5.8,45.52,15.63,60.31,29.05,51.89,5.34,938.23,22.28,25.68,0.539,5.46,0.906,0.189,4267.76,0.342,0.369,13.99,Restoration
2024-02-07 11:00:00,R07,13.17,30.56,6.99,53.31,29.29,288.42,18.71,88.59,88.31,474.76,8.49,27.4,0.41,7.52,0.343,0.755,756.72,0.899,0.166,14.1,Water
2024-02-07 12:00:00,R09,37.81,17.03,4.87,113.38,28.29,62.14,15.52,84.74,63.46,518.47,23.21,39.12,0.004,59.15,0.954,0.497,1920.38,0.518,0.726,0.55,Agriculture
2024-02-07 13:00:00,R11,49.79,37.65,6.98,53.54,65.03,240.51,42.57,44.25,47.66,878.53,8.24,4.75,0.01,24.12,0.132,0.288,2150.8,0.646,0.98,9.89,Water
2024-02-07 14:00:00,R12,26.02,37.43,5.6,64.59,68.24,180.04,25.6,44.6,92.03,192.83,16.94,95.5,0.773,2.82,0.878,0.342,556.58,0.218,0.242,12.92,Water
2024-02-07 15:00:00,R10,12.27,13.94,4.57,37.01,19.51,55.97,18.05,78.5,31.95,1029.71,26.69,91.43,0.946,7.66,0.227,0.763,5913.57,0.267,0.602,2.82,Agroforestry
2024-02-07 16:00:00,R08,15.82,41.92,6.71,10.01,14.3,40.44,37.78,51.99,107.46,672.45,6.54,79.63,0.23,6.85,0.556,0.375,2038.4,0.931,0.233,8.64,Forest
2024-02-07 17:00:00,R06,18.06,16.81,6.81,108.93,52.56,283.24,23.85,62.95,82.62,1025.83,24.71,56.85,0.544,62.75,0.575,0.393,783.97,0.053,0.492,6.92,Water
2024-02-07 18:00:00,R12,21.49,31.45,6.21,18.99,65.35,232.97,20.45,51.67,73.22,962.64,8.33,81.3,0.306,14.29,0.936,0.516,5318.9,0.341,0.804,2.75,Forest
2024-02-07 19:00:00,R08,40.35,44.5,4.79,116.07,77.28,218.47,43.88,38.18,62.77,480.54,19.99,97.41,0.478,84.57,0.272,0.06,1107.7,0.496,0.489,5.87,Agriculture
2024-02-07 20:00:00,R12,38.05,40.88,8.07,24.39,5.51,154.02,42.62,34.16,25.53,166.79,7.69,28.36,0.118,99.27,0.421,0.721,3006.85,0.334,0.831,4.53,Agroforestry
2024-02-07 21:00:00,R05,43.28,43.48,6.95,76.54,36.03,102.04,18.17,30.47,74.03,1108.95,3.88,36.43,0.725,44.12,0.144,0.09,2505.49,0.367,0.573,12.75,Agroforestry
2024-02-07 22:00:00,R08,24.94,21.99,4.96,119.94,60.05,216.76,41.98,20.86,86.99,446.3,20.09,72.9,0.516,53.76,0.545,0.886,928.95,0.998,0.982,11.0,Agroforestry
2024-02-07 23:00:00,R10,50.32,13.7,6.54,25.23,67.14,198.16,41.73,41.05,1.4,479.8,18.05,64.29,0.309,25.99,0.391,0.542,679.19,0.582,0.535,0.1,Agroforestry
2024-02-08 00:00:00,R12,16.22,16.59,6.49,56.63,9.67,228.85,34.03,32.86,43.97,1095.41,12.34,82.48,0.664,65.55,0.445,0.942,1978.62,0.519,0.736,8.35,Agriculture
2024-02-08 01:00:00,R04,30.8,27.52,4.74,95.85,56.05,135.11,30.89,39.35,99.9,1104.95,1.58,34.7,0.511,91.5,0.07,0.402,2478.5,0.423,0.215,0.48,Restoration
2024-02-08 02:00:00,R10,49.05,37.76,6.93,13.54,26.67,296.6,21.52,25.69,75.87,352.34,14.52,31.06,0.404,18.08,0.833,0.983,4606.21,0.777,0.222,13.84,Agriculture
2024-02-08 03:00:00,R08,14.91,15.26,7.73,85.88,10.59,57.42,18.64,45.62,73.83,152.3,4.89,58.54,0.533,95.32,0.353,0.61,4483.54,0.723,0.357,0.58,Restoration
2024-02-08 04:00:00,R10,11.04,33.09,7.5,18.84,41.68,60.72,33.19,59.0,27.43,51.27,11.1,14.59,0.954,22.14,0.637,0.123,3053.76,0.644,0.22,2.76,Restoration
2024-02-08 05:00:00,R12,53.6,21.33,5.31,36.02,16.86,278.39,39.66,90.84,75.85,554.04,17.79,3.96,0.069,26.59,0.632,0.563,1656.13,0.175,0.014,3.04,Water
2024-02-08 06:00:00,R02,23.86,21.94,7.95,27.61,60.28,208.4,35.66,46.03,94.34,703.86,28.21,24.41,0.924,91.16,0.636,0.052,5131.86,0.119,0.217,12.05,Forest
2024-02-08 07:00:00,R12,42.61,33.17,5.87,109.81,60.59,124.85,20.42,22.33,48.21,360.89,15.58,15.83,0.126,59.34,0.234,0.44,4070.86,0.491,0.491,7.02,Forest
2024-02-08 08:00:00,R12,6.39,26.34,8.29,29.85,68.16,238.11,23.7,47.18,21.85,348.71,6.25,0.67,0.206,3.17,0.105,0.673,2418.53,0.799,0.669,2.51,Water
2024-02-08 09:00:00,R05,42.95,38.42,4.79,14.45,33.32,157.72,31.39,81.29,9.27,460.3,28.41,77.8,0.979,80.3,0.07,0.135,5289.89,0.07,0.555,2.07,Agroforestry
2024-02-08 10:00:00,R09,22.39,15.46,6.44,74.64,6.0,45.49,33.75,45.51,60.68,352.55,1.26,54.32,0.81,64.21,0.569,0.164,4999.51,0.898,0.19,5.64,Restoration
2024-02-08 11:00:00,R04,8.07,37.65,6.89,48.08,24.48,209.29,17.17,41.88,82.06,1037.2,19.46,66.9,0.352,74.31,0.095,0.762,503.3,0.85,0.13,8.52,Forest
2024-02-08 12:00:00,R11,38.54,12.25,5.49,54.63,40.09,103.21,33.42,88.92,19.52,789.27,8.24,16.31,0.405,16.18,0.398,0.272,5279.06,0.206,0.828,11.93,Agroforestry
2024-02-08 13:00:00,R06,18.24,16.79,7.59,23.1,57.05,69.99,37.09,42.29,50.57,1003.29,22.85,25.67,0.299,87.29,0.876,0.854,3411.75,0.412,0.777,11.63,Agriculture
2024-02-08 14:00:00,R15,26.27,32.97,7.01,92.31,33.65,98.57,20.44,92.77,68.24,1039.55,10.27,6.01,0.225,78.29,0.077,0.614,5584.28,0.062,0.243,0.6,Water
2024-02-08 15:00:00,R01,9.43,39.92,4.57,76.17,45.2,163.8,22.39,82.45,18.7,550.26,13.15,99.75,0.061,95.74,0.651,0.547,4738.94,0.046,0.521,9.73,Agriculture
2024-02-08 16:00:00,R09,13.09,18.84,6.93,50.06,44.32,52.96,22.77,71.32,32.39,599.21,23.23,10.31,0.034,40.88,0.429,0.395,1304.67,0.416,0.673,0.24,Agroforestry
2024-02-08 17:00:00,R01,21.39,21.45,6.47,28.87,17.37,269.62,43.19,64.87,73.01,1174.49,26.99,9.04,0.502,51.84,0.86,0.959,2376.36,0.327,0.694,8.55,Water
2024-02-08 18:00:00,R05,9.94,28.8,5.28,75.28,51.73,185.58,27.21,36.86,87.0,989.37,5.89,61.42,0.53,70.17,0.743,0.624,2214.34,0.806,0.455,2.64,Forest
